,user,video,northamerica,sports,news,autos,kids,movies,lifestyle,middleeast,foodanddrink,music,travel,health,finance,entertainment,weather,tv
346,U70630,1,0,2,8,1,0,0,0,0,3,1,0,0,9,0,0,0
347,U9331,0,0,7,6,0,0,1,0,0,0,0,0,0,6,1,0,2
348,U6124,0,0,2,9,1,0,0,0,0,2,1,0,1,1,0,0,2
349,U66361,3,0,1,3,0,0,0,2,0,2,2,1,0,5,0,0,0
350,U27978,0,0,2,18,0,0,2,13,0,18,2,2,3,10,0,0,1
351,U75724,0,0,0,18,1,0,0,2,0,0,0,0,0,4,0,0,1
352,U52186,3,0,9,12,29,0,2,3,0,0,1,0,2,3,2,0,0
353,U12282,1,0,3,5,0,0,0,0,0,3,1,0,0,3,0,0,1
354,U25398,1,0,0,3,0,0,1,5,0,2,1,0,0,2,2,0,5
355,U79903,0,0,0,2,0,0,2,9,0,9,1,1,4,2,2,0,2
356,U67252,4,0,27,28,13,0,2,6,0,5,18,4,5,7,2,0,10
357,U87611,0,0,6,2,0,0,0,0,0,1,0,1,0,4,0,0,0
358,U79047,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
359,U62724,0,0,2,2,1,0,2,6,0,10,0,3,2,5,3,0,1
360,U25291,4,0,6,7,0,0,0,0,0,1,0,1,4,4,2,0,0
361,U35837,3,0,14,40,6,0,5,4,0,1,2,0,0,2,0,3,1
362,U1306,1,0,1,9,0,0,0,0,0,0,1,0,0,3,1,0,0
363,U12933,0,0,0,2,0,0,0,0,0,2,1,1,1,1,0,0,0
364,U45314,0,0,5,12,0,0,4,4,0,0,1,0,0,0,3,0,12
365,U33845,1,0,0,2,1,0,1,2,0,1,0,3,0,1,1,1,1
366,U8229,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1
367,U66789,1,0,0,0,0,0,1,2,0,0,3,2,0,0,0,0,2
368,U52915,0,0,2,4,0,0,0,2,0,2,0,1,1,0,1,1,0
369,U51047,0,0,7,1,1,0,1,0,0,0,1,0,0,0,0,0,2
370,U11010,1,0,13,9,0,0,0,3,0,4,4,0,4,3,5,0,12
371,U72456,1,0,0,7,0,0,0,1,0,0,0,1,0,4,0,1,1
372,U60743,1,0,3,4,1,0,2,0,0,1,1,0,2,2,0,0,6
373,U54370,0,0,10,5,0,0,2,15,0,2,0,0,0,8,6,0,2
374,U85062,0,0,5,8,0,0,0,0,0,0,0,0,0,2,0,2,1
375,U60035,0,0,13,2,0,0,0,1,0,0,0,0,0,3,0,0,0
376,U32531,1,0,0,7,1,0,1,3,0,0,2,0,0,1,2,0,1
377,U33479,2,0,0,38,0,0,7,33,0,13,8,6,17,5,11,1,11
378,U58780,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
379,U32146,0,0,73,38,3,0,3,9,0,2,5,2,0,12,3,6,7
380,U14201,0,0,0,2,0,0,1,2,0,1,1,0,5,0,0,0,2
381,U28216,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,2
382,U35396,0,0,5,1,0,0,1,1,0,0,0,0,0,2,0,0,1
383,U46472,3,0,5,88,32,0,2,2,0,1,2,4,3,9,0,6,4
384,U11334,0,0,2,8,1,0,2,0,0,0,2,0,0,1,4,1,5
385,U87639,1,0,2,7,0,0,2,7,0,1,3,0,3,2,1,1,4
386,U64483,0,0,2,2,0,0,1,0,0,0,1,1,1,2,7,0,2
387,U91939,0,0,17,5,1,0,1,3,0,4,3,0,3,1,0,0,2
388,U18262,0,0,3,4,1,0,3,2,0,0,1,0,0,5,3,0,5
389,U43261,0,0,0,5,1,0,0,1,0,0,0,0,0,3,0,0,1
390,U40471,1,0,1,1,0,0,0,4,0,0,0,0,0,3,0,0,0
391,U83964,2,0,0,4,1,0,4,10,0,1,1,0,2,1,6,0,2
392,U24814,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
393,U8598,3,0,5,69,0,0,0,0,0,1,1,2,2,2,0,0,1
394,U94037,0,0,0,5,0,0,0,2,0,1,0,0,0,1,0,0,0
395,U27440,1,0,25,9,1,0,2,13,0,2,7,0,2,6,3,0,7
396,U20748,3,0,24,65,2,0,0,1,0,1,2,1,0,9,0,0,3
397,U16252,1,0,18,1,0,0,1,2,0,0,2,1,0,1,0,0,1
398,U34310,1,0,5,11,6,0,0,5,0,15,1,0,1,2,0,0,3
399,U31791,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,0,1
400,U16317,0,0,3,7,0,0,1,0,0,0,2,0,0,1,1,0,3
401,U53278,0,0,8,5,0,0,0,1,0,0,0,0,0,1,0,0,1
402,U79461,1,0,18,12,2,0,0,1,0,2,0,0,2,5,0,1,0
403,U92744,1,0,1,4,0,0,0,2,0,1,0,1,0,0,0,0,2
404,U78379,0,0,0,1,0,0,0,3,0,1,1,0,1,1,0,0,0
405,U79420,0,0,2,3,0,0,0,0,0,0,1,1,2,0,1,0,0
406,U82544,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
407,U13674,0,0,0,13,1,0,0,2,0,0,0,0,0,2,0,1,0
408,U13306,0,0,12,65,49,0,2,20,0,48,0,14,7,27,2,0,3
409,U66957,0,0,0,5,0,0,0,3,0,0,0,0,2,1,0,0,0
410,U51678,0,0,0,5,0,0,1,3,0,9,3,0,2,1,3,0,0
411,U89703,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
412,U21488,0,0,0,15,2,0,1,2,0,0,1,0,0,0,0,1,2
413,U76446,0,0,1,15,0,0,7,17,0,8,5,1,3,2,12,0,12
414,U86434,2,0,45,30,2,0,3,5,0,2,5,3,2,6,1,1,8
415,U12456,1,0,1,4,0,0,0,2,0,0,0,0,2,0,0,0,1
416,U72744,4,0,11,12,0,0,0,5,0,5,2,1,3,9,1,0,4
417,U41463,0,0,6,5,2,0,2,1,0,2,1,1,0,1,1,0,5
418,U84699,0,0,0,8,0,0,0,1,0,0,1,0,0,1,1,0,0
419,U17594,0,0,0,8,0,0,2,6,0,2,1,0,0,3,1,0,3
420,U12273,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0
421,U55308,1,0,6,10,1,0,0,0,0,0,1,0,0,1,0,0,1
422,U4993,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,2,6
423,U8468,1,0,0,9,0,0,1,2,0,0,0,1,0,0,0,1,0
424,U3457,0,0,0,11,2,0,0,3,0,5,2,0,2,0,0,0,1
425,U93861,0,0,12,11,0,0,3,5,0,9,1,4,1,5,2,0,9
426,U25080,6,0,2,23,0,0,0,13,0,1,1,7,5,3,0,0,5
427,U28571,0,0,9,14,1,0,3,11,0,1,6,1,5,10,6,1,9
428,U92339,0,0,3,7,1,0,3,6,0,3,0,1,1,2,1,0,7
429,U59869,0,0,12,27,3,0,2,8,0,0,1,2,0,8,0,4,3
430,U15586,0,0,18,12,0,0,4,9,0,4,3,0,0,5,4,0,5
431,U46315,0,0,2,4,1,0,0,3,0,1,1,0,0,0,4,2,5
432,U37789,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0
433,U14157,0,0,0,5,0,0,0,1,0,0,3,0,2,0,1,0,1
434,U35766,1,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,1
435,U23051,0,0,0,4,6,0,1,2,0,0,0,1,0,1,4,1,2
436,U65427,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
437,U1573,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
438,U58079,1,0,3,11,0,0,0,6,0,3,0,10,0,0,0,1,1
439,U19216,1,0,6,11,0,0,4,2,0,0,1,0,0,0,0,0,2
440,U69262,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
441,U79549,2,0,3,102,1,0,2,11,0,0,2,1,6,13,2,3,2
442,U1287,1,0,0,4,0,0,1,5,0,0,1,0,0,1,0,0,0
443,U47558,0,0,0,1,1,0,2,2,0,0,0,0,0,0,4,0,1
444,U57979,1,0,0,7,2,0,0,2,0,0,0,0,0,6,0,0,1
445,U49847,0,0,5,5,0,0,0,2,0,0,2,0,1,0,0,2,0
446,U8982,2,0,0,4,0,0,0,5,0,0,0,2,1,2,1,3,0
447,U85230,1,0,23,34,1,0,11,11,0,5,4,8,6,11,8,0,6
448,U1148,0,0,35,39,1,0,3,13,0,1,3,2,9,3,6,0,7
449,U70099,0,0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0
450,U54212,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
451,U22083,1,0,7,11,30,0,0,2,0,0,2,3,1,4,5,0,3
452,U66170,0,0,0,4,0,0,0,3,0,0,0,1,0,2,0,1,0
453,U60342,0,0,3,10,0,0,3,16,0,2,5,0,1,0,4,0,6
454,U9813,0,0,15,20,1,0,9,17,0,9,12,2,7,1,12,1,22
455,U17142,0,0,0,7,0,0,5,23,0,0,1,0,12,1,1,1,3
456,U20856,0,0,3,38,0,0,0,1,0,1,3,0,2,2,0,3,5
457,U88588,0,0,58,11,0,0,0,2,0,1,1,0,0,3,0,0,2
458,U9828,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
459,U41686,0,0,5,10,1,0,0,1,0,1,0,0,0,4,0,0,1
460,U68669,0,0,0,5,1,0,0,3,0,0,2,2,1,1,0,1,0
461,U30774,0,0,1,6,1,0,0,2,0,0,1,0,0,5,0,0,3
462,U23728,3,0,11,168,3,0,5,4,0,3,5,7,2,10,2,2,6
463,U11440,0,0,13,3,1,0,3,3,0,0,0,0,1,0,1,0,3
464,U51836,1,0,9,22,3,0,1,4,0,0,0,1,12,3,0,0,3
465,U89798,7,0,7,73,1,0,1,2,0,4,0,4,1,5,1,4,1
466,U579,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0
467,U20536,15,0,5,41,2,0,2,12,0,6,11,2,3,6,9,0,9
468,U29934,0,0,9,10,3,0,3,2,0,1,6,0,1,2,1,2,7
469,U37807,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0
470,U32334,0,0,2,4,0,0,0,2,0,0,1,1,2,6,2,2,0
471,U47749,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,2
472,U83829,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0
473,U46168,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0
474,U59196,1,0,6,10,1,0,5,4,0,0,0,0,3,1,1,2,0
475,U21821,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,1,1
476,U79834,0,0,0,3,0,0,0,2,0,0,1,2,0,1,2,2,2
477,U45421,0,0,1,6,0,0,0,2,0,0,1,1,0,0,1,0,0
478,U54057,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
479,U2045,0,0,12,6,1,0,1,0,0,0,0,2,0,0,0,0,0
480,U19211,0,0,3,17,0,0,2,11,0,0,0,0,9,2,2,0,8
481,U2906,1,0,35,187,2,0,0,1,0,0,0,3,0,8,1,1,4
482,U21574,0,0,3,3,0,0,0,1,0,1,0,0,5,2,0,0,2
483,U91987,1,0,1,23,0,0,0,0,0,0,0,0,0,4,1,0,0
484,U5796,0,0,2,0,0,0,5,4,0,1,1,0,3,0,4,0,10
485,U84149,0,0,0,8,0,0,3,1,0,0,0,0,0,2,0,1,0
486,U88014,0,0,1,3,0,0,3,3,0,0,2,0,0,1,2,0,4
487,U69469,0,0,0,20,0,0,2,1,0,1,1,3,0,2,0,0,1
488,U1411,0,0,1,6,1,0,5,13,0,3,4,4,3,2,11,1,2
489,U7058,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0
490,U43454,0,0,1,12,0,0,0,2,0,1,6,2,1,1,0,0,1
491,U21081,2,0,6,54,7,0,0,19,0,14,5,5,7,7,3,2,6
492,U24533,1,0,1,20,1,0,0,2,0,0,3,2,0,7,0,2,2
493,U90716,1,0,16,12,0,0,2,2,0,0,3,0,3,2,0,0,1
494,U92212,0,0,0,24,0,0,1,2,0,3,3,2,4,2,1,1,4
495,U7740,3,0,2,10,2,0,0,0,0,1,0,1,0,3,0,3,3
496,U33765,7,0,3,34,0,0,2,0,0,0,0,0,0,0,1,0,7
497,U29722,0,0,0,7,0,0,0,2,0,2,0,0,0,1,0,0,2
498,U52454,0,0,0,4,0,0,2,2,0,0,0,0,1,0,1,0,0
499,U20316,2,0,0,5,0,0,0,1,0,0,0,0,1,2,0,0,1
500,U30612,0,0,3,10,1,0,0,3,0,15,0,5,2,3,1,1,2
501,U8095,1,0,0,0,2,0,0,4,0,5,1,0,3,3,8,0,6
502,U48577,1,0,2,9,1,0,0,4,0,1,0,0,2,2,6,2,7
503,U17160,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
504,U21232,2,0,2,37,1,0,9,7,0,3,5,1,4,0,7,0,8
505,U3394,2,0,5,16,10,0,8,15,0,5,6,4,16,11,19,0,9
506,U50918,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,1
507,U12300,0,0,0,6,0,0,0,1,0,0,0,0,1,6,0,0,0
508,U57824,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,2
509,U47709,1,0,4,8,1,0,0,0,0,0,0,1,1,2,0,0,0
510,U50866,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,3
511,U22865,0,0,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0
512,U8896,0,0,20,34,0,0,2,1,0,8,1,1,0,11,0,0,4
513,U22697,7,0,3,24,0,0,1,5,0,9,2,0,8,2,2,1,1
514,U47365,2,0,1,54,0,0,0,0,0,1,0,2,0,6,0,2,2
515,U78832,0,0,2,5,2,0,0,1,0,0,0,2,1,0,0,0,1
516,U56599,0,0,0,12,0,0,1,0,0,0,4,0,0,0,0,0,6
517,U93511,1,0,1,10,2,0,1,5,0,1,0,3,2,7,2,1,2
518,U57047,2,0,2,56,2,0,2,56,0,3,4,3,6,12,2,1,13
519,U15719,5,0,3,5,0,0,0,2,0,0,0,1,0,2,0,0,1
520,U81078,0,0,10,55,0,0,0,1,0,0,0,0,1,3,0,0,1
521,U12392,1,0,0,1,2,0,2,1,0,0,0,0,0,0,1,0,2
522,U28675,1,0,39,101,5,0,1,3,0,5,2,14,3,41,0,3,2
523,U81379,0,0,8,6,0,0,0,2,0,0,1,0,1,2,0,0,1
524,U75076,0,0,11,8,0,0,3,0,0,0,0,1,0,1,0,0,2
525,U75917,1,0,23,36,3,0,2,1,0,8,2,1,3,9,2,0,8
526,U79355,0,0,2,8,2,0,1,1,0,0,1,0,1,3,0,0,0
527,U11850,0,0,23,23,2,0,7,42,0,42,4,3,2,8,4,1,14
528,U89662,0,0,1,10,0,0,0,23,0,5,1,4,3,8,2,0,2
529,U9494,1,0,0,3,2,0,1,2,0,2,5,0,1,0,8,0,3
530,U48380,0,0,7,19,1,0,3,2,0,2,3,9,3,7,3,1,11
531,U66216,1,0,10,29,2,0,1,13,0,1,1,0,1,13,0,1,1
532,U26948,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
533,U89793,0,0,0,2,0,0,0,4,0,0,2,1,1,0,2,0,1
534,U92491,0,0,0,2,0,0,0,1,0,1,0,2,1,1,0,0,1
535,U71486,1,0,0,12,1,0,1,1,0,3,0,3,1,3,2,0,0
536,U13087,0,0,1,15,2,0,1,1,0,1,1,0,1,4,0,1,2
537,U19837,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0
538,U22200,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,1,0
539,U48344,0,0,3,5,4,0,0,0,0,0,0,0,0,1,0,0,0
540,U32466,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0
541,U65521,0,0,3,3,0,0,1,0,0,0,1,1,0,0,0,1,1
542,U64022,0,0,1,9,1,0,2,7,0,5,3,3,3,3,6,0,5
543,U38799,0,0,0,1,0,0,0,4,0,1,0,0,0,1,1,0,0
544,U77524,0,0,0,5,1,0,1,0,0,0,1,1,0,0,0,0,0
545,U6735,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0
546,U5587,0,0,15,1,3,0,0,2,0,1,1,0,0,1,1,0,1
547,U18359,0,0,0,1,1,0,0,3,0,0,1,0,0,0,2,0,1
548,U84014,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
549,U39075,0,0,1,15,1,0,1,3,0,5,1,1,3,1,0,0,1
550,U88043,1,0,45,1,15,0,0,0,0,0,0,0,0,0,0,0,1
551,U73412,0,0,5,5,0,0,2,1,0,2,1,1,0,2,5,1,3
552,U4776,1,0,0,25,0,0,0,0,0,0,0,0,0,1,4,0,0
553,U13125,0,0,0,2,0,0,0,4,0,3,0,0,1,0,1,0,0
554,U48727,0,0,0,13,2,0,1,5,0,3,5,1,6,5,3,0,5
555,U51571,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0
556,U63769,1,0,21,30,4,0,0,6,0,0,0,1,2,5,0,2,2
557,U9215,0,0,6,5,0,0,4,1,0,0,0,0,1,1,5,0,6
558,U64167,0,0,0,4,0,0,1,1,0,0,0,0,1,4,0,0,0
559,U36571,7,0,7,1,0,0,3,6,0,0,3,1,0,0,2,0,2
560,U92702,0,0,20,5,1,0,0,1,0,12,0,2,0,4,0,0,0
561,U90649,5,0,54,84,4,0,8,27,0,7,5,4,1,27,0,5,18
562,U90731,2,0,1,2,5,0,2,1,0,0,1,0,1,0,2,1,0
563,U68328,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
564,U205,0,0,1,7,0,0,3,4,0,0,2,0,1,1,1,0,3
565,U67455,7,0,5,154,24,0,5,33,0,2,3,5,4,67,4,6,6
566,U91026,5,0,1,6,0,0,0,8,0,1,0,1,4,2,0,0,2
567,U15724,0,0,1,13,1,0,0,3,0,2,1,1,2,1,0,1,1
568,U47671,4,0,0,6,1,0,0,3,0,2,1,2,0,5,3,2,5
569,U4611,0,0,1,35,2,0,1,1,0,2,0,3,1,5,1,6,2
570,U39061,0,0,0,8,0,0,1,2,0,0,0,0,5,7,0,0,1
571,U55939,0,0,0,4,0,0,0,6,0,2,1,1,2,0,0,0,1
572,U13506,0,0,1,8,1,0,1,1,0,1,0,0,0,1,1,0,3
573,U72991,0,0,0,3,0,0,0,5,0,3,1,4,1,0,0,2,0
574,U2245,0,0,1,6,0,0,2,4,0,1,2,1,3,1,1,0,5
575,U39082,0,0,0,4,1,0,0,1,0,0,0,1,2,9,0,0,1
576,U48385,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
577,U22738,6,0,1,1,1,0,0,9,0,0,0,0,0,4,1,0,0
578,U7996,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0
579,U55448,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0
580,U4009,1,0,5,12,0,0,0,12,0,0,0,0,1,3,3,0,1
581,U86485,1,0,3,7,0,0,0,1,0,1,1,0,0,1,0,0,0
582,U6908,0,0,5,3,0,0,0,2,0,0,0,0,0,1,1,0,2
583,U89267,0,0,3,3,0,0,1,0,0,0,0,0,1,0,1,0,2
584,U83562,0,0,3,2,1,0,0,1,0,0,0,1,0,1,1,0,4
585,U41642,5,0,7,24,4,0,3,21,0,3,11,1,7,7,9,1,11
586,U68112,2,0,3,5,25,0,0,6,0,13,3,1,5,4,0,0,2
587,U44348,0,0,10,23,1,0,10,32,0,17,5,3,8,7,7,0,9
588,U70993,3,0,0,9,0,0,0,2,0,1,0,0,2,1,0,0,0
589,U12468,0,0,3,6,0,0,1,2,0,0,1,0,0,0,3,0,3
590,U79719,0,0,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0
591,U42558,1,0,4,5,0,0,0,1,0,1,0,0,0,2,0,0,2
592,U57936,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
593,U91125,2,0,3,2,1,0,2,7,0,19,4,3,8,0,3,0,2
594,U79205,0,0,0,8,0,0,0,2,0,0,0,0,1,1,0,1,0
595,U36834,0,0,0,1,9,0,1,0,0,0,1,0,0,0,0,0,1
596,U12908,0,0,2,9,0,0,0,3,0,0,0,1,0,5,1,1,1
597,U79597,0,0,0,19,1,0,1,3,0,0,0,0,4,14,0,2,5
598,U77026,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
599,U72296,0,0,3,1,0,0,1,13,0,3,4,0,0,1,4,0,8
600,U36592,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,1,0
601,U55378,0,0,6,7,1,0,1,0,0,0,0,0,0,0,0,0,0
602,U71574,0,0,1,8,0,0,0,0,0,5,0,0,0,6,0,0,1
603,U43673,1,0,0,2,0,0,0,2,0,1,0,0,0,1,10,0,0
604,U21331,6,0,13,61,14,0,4,7,0,2,2,8,0,9,0,1,2
605,U48337,1,0,13,29,0,0,9,4,0,2,5,0,0,8,1,0,1
606,U33198,0,0,4,7,2,0,0,2,0,1,1,1,0,0,0,0,1
607,U33260,2,0,2,32,0,0,0,2,0,0,0,0,0,4,0,1,1
608,U76384,1,0,3,10,1,0,1,12,0,2,2,1,5,1,8,1,7
609,U31361,0,0,0,8,3,0,1,1,0,0,0,0,0,4,0,0,1
610,U17137,2,0,3,33,3,0,4,6,0,1,6,0,1,11,9,2,22
611,U72395,1,0,0,4,0,0,0,1,0,1,2,0,0,0,3,0,0
612,U32594,5,0,20,53,2,0,2,9,0,3,3,2,0,3,7,2,6
613,U18404,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3
614,U66408,0,0,1,8,0,0,0,4,0,0,0,3,1,1,0,0,1
615,U33506,1,0,2,3,10,0,2,1,0,1,2,2,1,6,0,0,3
616,U30351,0,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0
617,U89249,2,0,3,26,0,0,0,5,0,17,3,0,1,11,1,1,0
618,U56912,0,0,8,17,0,0,2,2,0,2,2,0,2,1,2,0,9
619,U37294,1,0,5,25,1,0,3,8,0,2,2,3,3,3,2,0,6
620,U18301,0,0,5,5,0,0,0,1,0,1,1,0,0,0,0,0,1
621,U50652,1,0,0,20,3,0,2,4,0,3,7,5,1,4,4,1,3
622,U8262,1,0,1,11,0,0,0,10,0,2,0,2,0,6,0,0,1
623,U20248,1,0,3,5,1,0,0,6,0,3,1,0,1,1,0,0,4
624,U16116,0,0,1,3,1,0,0,3,0,4,2,1,1,3,2,1,0
625,U52729,0,0,8,43,0,0,4,8,0,4,2,2,2,2,1,0,4
626,U42043,0,0,1,1,0,0,0,0,0,0,2,0,0,0,5,0,0
627,U58283,1,0,2,7,1,0,1,1,0,3,0,0,0,1,1,0,2
628,U32512,0,0,0,17,0,0,1,15,0,4,2,2,1,1,2,1,3
629,U3120,0,0,0,0,0,0,0,1,0,2,3,0,2,1,10,0,3
630,U78820,0,0,0,3,0,0,0,5,0,0,1,0,1,3,0,0,2
631,U8623,0,0,1,2,0,0,0,3,0,1,0,0,11,4,0,0,1
632,U66868,0,0,0,3,0,0,1,3,0,1,2,0,1,1,1,1,2
633,U33571,0,0,3,4,0,0,0,3,0,3,0,7,0,0,2,1,0
634,U40403,0,0,21,27,0,0,2,4,0,6,3,1,1,3,1,1,2
635,U31142,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
636,U8484,2,0,4,8,0,0,0,3,0,2,0,3,1,2,0,3,0
637,U20186,1,0,7,105,0,0,1,0,0,0,0,2,6,24,0,1,1
638,U21937,1,0,16,14,0,0,1,0,0,0,0,2,0,5,0,0,4
639,U1875,0,0,3,2,1,0,0,3,0,0,0,2,0,7,2,0,0
640,U75685,0,0,8,6,0,0,1,3,0,1,2,1,1,0,0,0,5
641,U71024,2,0,0,11,11,0,0,2,0,1,2,1,2,3,4,0,3
642,U51669,1,0,5,10,14,0,1,3,0,4,4,2,3,8,0,0,3
643,U37146,0,0,11,1,3,0,0,0,0,0,0,3,0,1,0,1,1
644,U25798,0,0,1,5,0,0,0,0,0,0,0,1,3,1,1,0,3
645,U31677,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646,U20286,0,0,3,1,2,0,0,8,0,0,0,5,6,11,3,3,6
647,U62772,1,0,1,14,0,0,0,8,0,3,0,2,4,5,1,0,1
648,U12892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
649,U3233,1,0,21,6,1,0,0,3,0,2,1,1,0,0,0,0,2
650,U47202,1,0,31,16,5,0,1,0,0,1,1,2,0,3,0,1,2
651,U66039,1,0,5,3,0,0,3,1,0,4,1,0,0,1,0,0,2
652,U14128,0,0,0,6,1,0,0,7,0,2,0,2,2,4,2,0,3
653,U22555,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1
654,U77834,2,0,0,19,0,0,2,5,0,0,0,2,4,0,0,0,6
655,U7212,1,0,4,6,0,0,0,6,0,2,2,0,1,0,4,0,4
656,U21911,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1
657,U69929,1,0,2,7,1,0,0,2,0,0,2,0,0,1,0,1,0
658,U85502,1,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1
659,U35354,0,0,3,8,0,0,1,2,0,2,2,0,3,1,0,0,2
660,U12662,0,0,0,5,2,0,0,2,0,1,0,1,0,2,0,0,1
661,U84355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
662,U80750,0,0,1,1,0,0,1,3,0,4,1,0,4,0,2,0,3
663,U3251,2,0,5,10,0,0,1,3,0,1,2,1,0,2,1,1,1
664,U12127,1,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0
665,U31338,0,0,3,7,2,0,2,2,0,0,0,1,1,3,0,0,2
666,U63292,0,0,7,34,2,0,3,8,0,6,2,1,2,7,1,0,2
667,U26097,0,0,1,2,0,0,1,3,0,0,2,0,0,1,2,0,3
668,U68756,1,0,2,16,1,0,1,11,0,10,1,2,0,2,2,2,2
669,U10285,2,0,5,16,0,0,1,0,0,0,0,0,0,3,3,1,0
670,U10361,1,0,21,26,0,0,0,1,0,0,1,0,0,4,1,0,0
671,U92035,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
672,U39891,0,0,11,9,1,0,0,2,0,5,3,0,1,7,1,1,2
673,U32549,6,0,4,3,0,0,1,4,0,0,0,0,0,2,0,0,0
674,U14718,1,0,5,5,0,0,1,0,0,0,0,2,1,6,2,0,1
675,U40071,0,0,12,3,0,0,2,1,0,0,4,0,0,2,0,0,2
676,U23969,1,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0
677,U8387,1,0,4,3,0,0,0,0,0,3,0,2,1,0,0,1,0
678,U37282,0,0,0,3,0,0,2,2,0,2,1,2,0,2,3,1,1
679,U61695,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
680,U34230,0,0,7,16,1,0,0,5,0,4,1,1,2,18,0,0,0
681,U85327,0,0,1,2,1,0,0,2,0,0,0,0,5,0,0,0,1
682,U37786,0,0,0,6,0,0,0,5,0,6,0,1,8,1,0,0,1
683,U16740,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
684,U8416,0,0,0,4,0,0,0,2,0,2,0,0,8,0,1,0,6
685,U18454,1,0,0,9,0,0,2,5,0,2,0,1,0,3,0,0,3
686,U72115,1,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,2
687,U77298,4,0,1,11,0,0,0,7,0,1,2,2,2,0,3,0,4
688,U40618,4,0,12,222,5,0,6,26,0,2,4,5,16,56,3,2,8
689,U15633,0,0,2,4,0,0,2,1,0,0,3,1,0,1,0,0,1
690,U73809,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,2
691,U61999,0,0,1,3,0,0,1,1,0,0,3,0,0,0,0,0,3
692,U41041,0,0,2,4,1,0,6,3,0,1,11,1,4,1,5,0,10
693,U88202,1,0,0,7,1,0,1,5,0,5,2,0,5,3,1,0,2
